,time,G(i),H_sun,T2m,WS10m,Int
6814,2019-10-11 22:00:00,533.07,30.37,22.49,2.24,0.0
6815,2019-10-11 23:00:00,267.93,16.86,21.62,2.49,0.0
6816,2019-10-12 00:00:00,26.39,2.8,20.75,2.73,0.0
6817,2019-10-12 01:00:00,0.0,0.0,19.01,2.96,0.0
6818,2019-10-12 02:00:00,0.0,0.0,17.27,3.18,0.0
6819,2019-10-12 03:00:00,0.0,0.0,15.53,3.41,0.0
6820,2019-10-12 04:00:00,0.0,0.0,15.06,2.54,0.0
6821,2019-10-12 05:00:00,0.0,0.0,14.6,1.67,0.0
6822,2019-10-12 06:00:00,0.0,0.0,14.13,0.8,0.0
6823,2019-10-12 07:00:00,0.0,0.0,14.11,0.76,0.0
6824,2019-10-12 08:00:00,0.0,0.0,14.1,0.72,0.0
6825,2019-10-12 09:00:00,0.0,0.0,14.09,0.68,0.0
6826,2019-10-12 10:00:00,0.0,0.0,13.78,0.51,0.0
6827,2019-10-12 11:00:00,0.0,0.0,13.46,0.34,0.0
6828,2019-10-12 12:00:00,0.0,0.0,13.15,0.17,0.0
6829,2019-10-12 13:00:00,71.36,6.35,14.31,0.4,0.0
6830,2019-10-12 14:00:00,333.21,20.14,15.47,0.63,0.0
6831,2019-10-12 15:00:00,596.73,33.47,16.63,0.86,0.0
6832,2019-10-12 16:00:00,815.57,45.92,18.11,1.33,0.0
6833,2019-10-12 17:00:00,843.47,56.45,19.59,1.81,0.0
6834,2019-10-12 18:00:00,1040.19,62.72,21.06,2.29,0.0
6835,2019-10-12 19:00:00,959.86,61.72,21.77,2.26,0.0
6836,2019-10-12 20:00:00,778.5,54.06,22.47,2.23,1.0
6837,2019-10-12 21:00:00,786.82,42.88,23.18,2.19,1.0
6838,2019-10-12 22:00:00,400.52,30.14,22.32,2.74,0.0
6839,2019-10-12 23:00:00,263.36,16.66,21.46,3.29,0.0
6840,2019-10-13 00:00:00,24.86,2.62,20.6,3.83,0.0
6841,2019-10-13 01:00:00,0.0,0.0,18.68,3.27,0.0
6842,2019-10-13 02:00:00,0.0,0.0,16.75,2.7,0.0
6843,2019-10-13 03:00:00,0.0,0.0,14.83,2.14,0.0
6844,2019-10-13 04:00:00,0.0,0.0,14.03,1.88,0.0
6845,2019-10-13 05:00:00,0.0,0.0,13.24,1.61,0.0
6846,2019-10-13 06:00:00,0.0,0.0,12.44,1.35,0.0
6847,2019-10-13 07:00:00,0.0,0.0,12.11,1.23,0.0
6848,2019-10-13 08:00:00,0.0,0.0,11.78,1.1,0.0
6849,2019-10-13 09:00:00,0.0,0.0,11.45,0.98,0.0
6850,2019-10-13 10:00:00,0.0,0.0,11.3,0.98,0.0
6851,2019-10-13 11:00:00,0.0,0.0,11.16,0.99,0.0
6852,2019-10-13 12:00:00,0.0,0.0,11.01,0.99,0.0
6853,2019-10-13 13:00:00,20.4,6.27,12.69,0.69,0.0
6854,2019-10-13 14:00:00,333.67,20.04,14.37,0.4,0.0
6855,2019-10-13 15:00:00,596.43,33.34,16.05,0.1,0.0
6856,2019-10-13 16:00:00,814.44,45.74,17.4,1.0,0.0
6857,2019-10-13 17:00:00,966.7,56.18,18.75,1.9,0.0
6858,2019-10-13 18:00:00,1039.4,62.36,20.1,2.8,0.0
6859,2019-10-13 19:00:00,1026.35,61.34,20.72,3.22,0.0
6860,2019-10-13 20:00:00,813.83,53.74,21.34,3.65,0.0
6861,2019-10-13 21:00:00,703.87,42.62,21.96,4.07,0.0
6862,2019-10-13 22:00:00,529.02,29.92,20.99,4.52,0.0
6863,2019-10-13 23:00:00,263.54,16.46,20.02,4.98,0.0
6864,2019-10-14 00:00:00,19.41,2.44,19.06,5.43,0.0
6865,2019-10-14 01:00:00,0.0,0.0,17.72,4.52,0.0
6866,2019-10-14 02:00:00,0.0,0.0,16.39,3.61,0.0
6867,2019-10-14 03:00:00,0.0,0.0,15.05,2.7,0.0
6868,2019-10-14 04:00:00,0.0,0.0,14.13,2.29,0.0
6869,2019-10-14 05:00:00,0.0,0.0,13.22,1.89,0.0
6870,2019-10-14 06:00:00,0.0,0.0,12.3,1.48,0.0
6871,2019-10-14 07:00:00,0.0,0.0,11.96,1.42,0.0
6872,2019-10-14 08:00:00,0.0,0.0,11.62,1.36,0.0
6873,2019-10-14 09:00:00,0.0,0.0,11.28,1.3,0.0
6874,2019-10-14 10:00:00,0.0,0.0,11.05,1.31,0.0
6875,2019-10-14 11:00:00,0.0,0.0,10.83,1.33,0.0
6876,2019-10-14 12:00:00,0.0,0.0,10.6,1.35,0.0
6877,2019-10-14 13:00:00,68.74,6.19,12.42,1.39,0.0
6878,2019-10-14 14:00:00,326.25,19.93,14.24,1.43,0.0
6879,2019-10-14 15:00:00,549.49,33.2,16.05,1.48,0.0
6880,2019-10-14 16:00:00,799.3,45.55,17.68,2.13,0.0
6881,2019-10-14 17:00:00,198.88,55.92,19.31,2.79,0.0
6882,2019-10-14 18:00:00,639.06,62.0,20.93,3.45,0.0
6883,2019-10-14 19:00:00,625.36,60.97,21.54,3.74,0.0
6884,2019-10-14 20:00:00,454.83,53.42,22.15,4.04,0.0
6885,2019-10-14 21:00:00,488.14,42.36,22.76,4.33,0.0
6886,2019-10-14 22:00:00,440.08,29.7,21.72,3.75,0.0
6887,2019-10-14 23:00:00,153.22,16.27,20.68,3.17,0.0
6888,2019-10-15 00:00:00,11.65,2.26,19.64,2.59,0.0
6889,2019-10-15 01:00:00,0.0,0.0,18.2,2.51,0.0
6890,2019-10-15 02:00:00,0.0,0.0,16.77,2.43,0.0
6891,2019-10-15 03:00:00,0.0,0.0,15.33,2.34,0.0
6892,2019-10-15 04:00:00,0.0,0.0,14.84,2.04,0.0
6893,2019-10-15 05:00:00,0.0,0.0,14.35,1.74,0.0
6894,2019-10-15 06:00:00,0.0,0.0,13.86,1.43,0.0
6895,2019-10-15 07:00:00,0.0,0.0,13.63,1.38,0.0
6896,2019-10-15 08:00:00,0.0,0.0,13.41,1.33,0.0
6897,2019-10-15 09:00:00,0.0,0.0,13.19,1.28,0.0
6898,2019-10-15 10:00:00,0.0,0.0,13.0,1.33,0.0
6899,2019-10-15 11:00:00,0.0,0.0,12.8,1.37,0.0
6900,2019-10-15 12:00:00,0.0,0.0,12.61,1.42,0.0
6901,2019-10-15 13:00:00,10.68,6.11,13.59,1.63,0.0
6902,2019-10-15 14:00:00,89.97,19.83,14.56,1.83,0.0
6903,2019-10-15 15:00:00,166.71,33.07,15.53,2.04,0.0
6904,2019-10-15 16:00:00,804.1,45.36,16.53,2.25,0.0
6905,2019-10-15 17:00:00,954.48,55.64,17.53,2.46,0.0
6906,2019-10-15 18:00:00,1027.33,61.65,18.52,2.66,0.0
6907,2019-10-15 19:00:00,1015.37,60.6,18.6,2.93,0.0
6908,2019-10-15 20:00:00,918.59,53.1,18.67,3.2,0.0
6909,2019-10-15 21:00:00,748.25,42.1,18.74,3.46,1.0
6910,2019-10-15 22:00:00,518.93,29.48,18.14,4.22,0.0
6911,2019-10-15 23:00:00,234.58,16.07,17.54,4.97,0.0
6912,2019-10-16 00:00:00,14.56,2.09,16.95,5.72,0.0
6913,2019-10-16 01:00:00,0.0,0.0,16.07,4.91,0.0
6914,2019-10-16 02:00:00,0.0,0.0,15.18,4.11,0.0
6915,2019-10-16 03:00:00,0.0,0.0,14.3,3.3,0.0
6916,2019-10-16 04:00:00,0.0,0.0,14.06,2.92,0.0
6917,2019-10-16 05:00:00,0.0,0.0,13.82,2.55,0.0
6918,2019-10-16 06:00:00,0.0,0.0,13.58,2.18,0.0
6919,2019-10-16 07:00:00,0.0,0.0,13.51,1.87,0.0
6920,2019-10-16 08:00:00,0.0,0.0,13.44,1.55,0.0
6921,2019-10-16 09:00:00,0.0,0.0,13.37,1.24,0.0
6922,2019-10-16 10:00:00,0.0,0.0,13.07,1.13,0.0
6923,2019-10-16 11:00:00,0.0,0.0,12.76,1.01,0.0
6924,2019-10-16 12:00:00,0.0,0.0,12.46,0.9,0.0
6925,2019-10-16 13:00:00,1.94,6.02,13.41,1.53,0.0
6926,2019-10-16 14:00:00,335.0,19.72,14.35,2.17,0.0
6927,2019-10-16 15:00:00,598.13,32.92,15.29,2.8,0.0
6928,2019-10-16 16:00:00,817.05,45.16,16.59,2.69,0.0
6929,2019-10-16 17:00:00,968.68,55.37,17.88,2.58,0.0
6930,2019-10-16 18:00:00,1040.36,61.29,19.17,2.47,0.0
6931,2019-10-16 19:00:00,1026.17,60.24,19.76,2.91,0.0
6932,2019-10-16 20:00:00,363.5,52.79,20.35,3.35,0.0
6933,2019-10-16 21:00:00,506.79,41.84,20.94,3.79,0.0
6934,2019-10-16 22:00:00,320.81,29.26,20.58,3.97,0.0
6935,2019-10-16 23:00:00,7.76,15.88,20.22,4.15,0.0
6936,2019-10-17 00:00:00,0.0,0.0,19.87,4.33,0.0
6937,2019-10-17 01:00:00,0.0,0.0,18.3,4.13,0.0
6938,2019-10-17 02:00:00,0.0,0.0,16.73,3.93,0.0
6939,2019-10-17 03:00:00,0.0,0.0,15.16,3.72,0.0
6940,2019-10-17 04:00:00,0.0,0.0,14.61,3.54,0.0
6941,2019-10-17 05:00:00,0.0,0.0,14.07,3.37,0.0
6942,2019-10-17 06:00:00,0.0,0.0,13.52,3.19,0.0
6943,2019-10-17 07:00:00,0.0,0.0,13.25,3.34,0.0
6944,2019-10-17 08:00:00,0.0,0.0,12.98,3.5,0.0
6945,2019-10-17 09:00:00,0.0,0.0,12.72,3.66,0.0
6946,2019-10-17 10:00:00,0.0,0.0,12.49,3.64,0.0
6947,2019-10-17 11:00:00,0.0,0.0,12.25,3.63,0.0
6948,2019-10-17 12:00:00,0.0,0.0,12.02,3.61,0.0
6949,2019-10-17 13:00:00,5.82,5.93,13.27,3.49,0.0
6950,2019-10-17 14:00:00,43.68,19.61,14.52,3.37,0.0
6951,2019-10-17 15:00:00,144.62,32.78,15.76,3.24,0.0
6952,2019-10-17 16:00:00,122.08,44.96,17.17,3.66,0.0
6953,2019-10-17 17:00:00,128.55,55.1,18.57,4.08,0.0
6954,2019-10-17 18:00:00,230.85,60.94,19.97,4.5,0.0
6955,2019-10-17 19:00:00,502.22,59.87,20.31,4.68,0.0
6956,2019-10-17 20:00:00,253.12,52.48,20.64,4.86,0.0
6957,2019-10-17 21:00:00,118.64,41.59,20.97,5.05,0.0
6958,2019-10-17 22:00:00,130.06,29.04,20.11,4.71,0.0
6959,2019-10-17 23:00:00,163.88,15.7,19.25,4.37,0.0
6960,2019-10-18 00:00:00,9.47,1.76,18.39,4.03,0.0
6961,2019-10-18 01:00:00,0.0,0.0,17.4,3.94,0.0
6962,2019-10-18 02:00:00,0.0,0.0,16.42,3.85,0.0
6963,2019-10-18 03:00:00,0.0,0.0,15.43,3.77,0.0
6964,2019-10-18 04:00:00,0.0,0.0,15.15,3.46,0.0
6965,2019-10-18 05:00:00,0.0,0.0,14.87,3.15,0.0
6966,2019-10-18 06:00:00,0.0,0.0,14.59,2.84,0.0
6967,2019-10-18 07:00:00,0.0,0.0,14.29,3.23,0.0
6968,2019-10-18 08:00:00,0.0,0.0,14.0,3.62,0.0
6969,2019-10-18 09:00:00,0.0,0.0,13.71,4.01,0.0
6970,2019-10-18 10:00:00,0.0,0.0,13.64,3.9,0.0
6971,2019-10-18 11:00:00,0.0,0.0,13.57,3.79,0.0
6972,2019-10-18 12:00:00,0.0,0.0,13.5,3.68,0.0
6973,2019-10-18 13:00:00,13.59,5.85,14.58,3.68,0.0
6974,2019-10-18 14:00:00,64.06,19.5,15.65,3.68,0.0
6975,2019-10-18 15:00:00,318.42,32.63,16.72,3.68,0.0
6976,2019-10-18 16:00:00,200.65,44.76,17.74,4.05,0.0
6977,2019-10-18 17:00:00,100.06,54.82,18.75,4.41,0.0
6978,2019-10-18 18:00:00,185.36,60.59,19.76,4.77,0.0
6979,2019-10-18 19:00:00,292.09,59.51,19.99,5.06,0.0
6980,2019-10-18 20:00:00,224.94,52.17,20.22,5.34,0.0
6981,2019-10-18 21:00:00,386.61,41.33,20.45,5.63,0.0
6982,2019-10-18 22:00:00,151.72,28.83,19.7,4.77,0.0
6983,2019-10-18 23:00:00,100.94,15.51,18.95,3.92,0.0
6984,2019-10-19 00:00:00,5.68,1.59,18.21,3.06,0.0
6985,2019-10-19 01:00:00,0.0,0.0,16.97,3.23,0.0
6986,2019-10-19 02:00:00,0.0,0.0,15.72,3.39,0.0
6987,2019-10-19 03:00:00,0.0,0.0,14.48,3.56,0.0
6988,2019-10-19 04:00:00,0.0,0.0,14.15,3.18,0.0
6989,2019-10-19 05:00:00,0.0,0.0,13.82,2.8,0.0
6990,2019-10-19 06:00:00,0.0,0.0,13.49,2.43,0.0
6991,2019-10-19 07:00:00,0.0,0.0,13.37,2.39,0.0
6992,2019-10-19 08:00:00,0.0,0.0,13.26,2.35,0.0
6993,2019-10-19 09:00:00,0.0,0.0,13.15,2.32,0.0
6994,2019-10-19 10:00:00,0.0,0.0,12.83,2.0,0.0
6995,2019-10-19 11:00:00,0.0,0.0,12.5,1.68,0.0
6996,2019-10-19 12:00:00,0.0,0.0,12.18,1.37,0.0
6997,2019-10-19 13:00:00,36.89,5.75,13.3,1.83,0.0
6998,2019-10-19 14:00:00,177.89,19.38,14.41,2.29,0.0
6999,2019-10-19 15:00:00,185.12,32.48,15.52,2.76,0.0
7000,2019-10-19 16:00:00,262.47,44.56,16.98,2.9,0.0
7001,2019-10-19 17:00:00,366.94,54.55,18.44,3.04,0.0
7002,2019-10-19 18:00:00,406.97,60.24,19.9,3.19,0.0
7003,2019-10-19 19:00:00,525.99,59.15,20.78,3.26,0.0
7004,2019-10-19 20:00:00,652.47,51.87,21.65,3.33,0.0
7005,2019-10-19 21:00:00,380.06,41.08,22.52,3.41,0.0
7006,2019-10-19 22:00:00,219.57,28.62,21.58,3.55,0.0
7007,2019-10-19 23:00:00,70.51,15.33,20.64,3.69,0.0
7008,2019-10-20 00:00:00,3.79,1.43,19.71,3.83,0.0
7009,2019-10-20 01:00:00,0.0,0.0,18.19,3.5,0.0
7010,2019-10-20 02:00:00,0.0,0.0,16.67,3.16,0.0
7011,2019-10-20 03:00:00,0.0,0.0,15.15,2.83,0.0
7012,2019-10-20 04:00:00,0.0,0.0,14.33,2.04,0.0
7013,2019-10-20 05:00:00,0.0,0.0,13.5,1.25,0.0
7014,2019-10-20 06:00:00,0.0,0.0,12.68,0.46,0.0
7015,2019-10-20 07:00:00,0.0,0.0,12.25,0.39,0.0
7016,2019-10-20 08:00:00,0.0,0.0,11.83,0.33,0.0
7017,2019-10-20 09:00:00,0.0,0.0,11.41,0.26,0.0
7018,2019-10-20 10:00:00,0.0,0.0,10.99,0.5,0.0
7019,2019-10-20 11:00:00,0.0,0.0,10.58,0.73,0.0
7020,2019-10-20 12:00:00,0.0,0.0,10.16,0.97,0.0
7021,2019-10-20 13:00:00,62.0,5.66,11.88,0.91,0.0
7022,2019-10-20 14:00:00,330.4,19.27,13.6,0.86,0.0
7023,2019-10-20 15:00:00,466.61,32.33,15.31,0.81,0.0
7024,2019-10-20 16:00:00,811.64,44.36,17.31,0.79,0.0
7025,2019-10-20 17:00:00,962.78,54.27,19.3,0.77,0.0
7026,2019-10-20 18:00:00,1034.69,59.89,21.29,0.74,0.0
7027,2019-10-20 19:00:00,1021.69,58.8,22.12,1.15,0.0
7028,2019-10-20 20:00:00,923.31,51.57,22.94,1.55,0.0
7029,2019-10-20 21:00:00,749.97,40.84,23.76,1.96,0.0
7030,2019-10-20 22:00:00,346.21,28.42,22.7,2.83,1.0
7031,2019-10-20 23:00:00,247.05,15.15,21.64,3.7,0.0
7032,2019-10-21 00:00:00,9.47,1.28,20.58,4.57,0.0
7033,2019-10-21 01:00:00,0.0,0.0,18.69,4.18,0.0
7034,2019-10-21 02:00:00,0.0,0.0,16.79,3.79,0.0
7035,2019-10-21 03:00:00,0.0,0.0,14.9,3.41,0.0
7036,2019-10-21 04:00:00,0.0,0.0,14.47,2.76,0.0
7037,2019-10-21 05:00:00,0.0,0.0,14.05,2.12,0.0
7038,2019-10-21 06:00:00,0.0,0.0,13.62,1.48,0.0
7039,2019-10-21 07:00:00,0.0,0.0,13.36,1.02,0.0
7040,2019-10-21 08:00:00,0.0,0.0,13.1,0.56,0.0
7041,2019-10-21 09:00:00,0.0,0.0,12.84,0.1,0.0
7042,2019-10-21 10:00:00,0.0,0.0,12.43,0.31,0.0
7043,2019-10-21 11:00:00,0.0,0.0,12.01,0.52,0.0
7044,2019-10-21 12:00:00,0.0,0.0,11.6,0.73,0.0
7045,2019-10-21 13:00:00,26.68,5.57,12.7,0.85,0.0
7046,2019-10-21 14:00:00,269.18,19.15,13.8,0.96,0.0
7047,2019-10-21 15:00:00,478.17,32.17,14.89,1.08,0.0
7048,2019-10-21 16:00:00,476.3,44.15,16.91,1.03,0.0
7049,2019-10-21 17:00:00,662.74,53.99,18.93,0.99,0.0
7050,2019-10-21 18:00:00,724.65,59.54,20.94,0.95,0.0
7051,2019-10-21 19:00:00,604.6,58.45,21.54,1.08,0.0
7052,2019-10-21 20:00:00,573.7,51.27,22.13,1.21,0.0
7053,2019-10-21 21:00:00,565.11,40.59,22.72,1.34,0.0
7054,2019-10-21 22:00:00,454.94,28.21,21.67,1.11,0.0
7055,2019-10-21 23:00:00,172.54,14.98,20.62,0.88,0.0
7056,2019-10-22 00:00:00,5.68,1.13,19.58,0.65,0.0
7057,2019-10-22 01:00:00,0.0,0.0,18.12,1.47,0.0
7058,2019-10-22 02:00:00,0.0,0.0,16.65,2.29,0.0
7059,2019-10-22 03:00:00,0.0,0.0,15.19,3.12,0.0
7060,2019-10-22 04:00:00,0.0,0.0,14.49,2.34,0.0
7061,2019-10-22 05:00:00,0.0,0.0,13.78,1.57,0.0
7062,2019-10-22 06:00:00,0.0,0.0,13.08,0.8,0.0
7063,2019-10-22 07:00:00,0.0,0.0,12.9,0.66,0.0
7064,2019-10-22 08:00:00,0.0,0.0,12.73,0.52,0.0
7065,2019-10-22 09:00:00,0.0,0.0,12.56,0.39,0.0
7066,2019-10-22 10:00:00,0.0,0.0,12.54,0.52,0.0
7067,2019-10-22 11:00:00,0.0,0.0,12.53,0.65,0.0
7068,2019-10-22 12:00:00,0.0,0.0,12.51,0.79,0.0
7069,2019-10-22 13:00:00,20.38,5.47,13.6,0.67,0.0
7070,2019-10-22 14:00:00,78.62,19.03,14.68,0.55,0.0
7071,2019-10-22 15:00:00,476.88,32.02,15.76,0.43,0.0
7072,2019-10-22 16:00:00,637.83,43.94,16.71,0.68,0.0
7073,2019-10-22 17:00:00,885.17,53.71,17.66,0.93,0.0
7074,2019-10-22 18:00:00,623.11,59.2,18.6,1.19,0.0
7075,2019-10-22 19:00:00,820.12,58.1,18.18,1.55,0.0
7076,2019-10-22 20:00:00,589.82,50.97,17.75,1.92,0.0
7077,2019-10-22 21:00:00,502.31,40.35,17.33,2.29,0.0
7078,2019-10-22 22:00:00,338.64,28.01,16.54,2.58,0.0
7079,2019-10-22 23:00:00,83.98,14.8,15.75,2.88,0.0
7080,2019-10-23 00:00:00,2.84,0.98,14.96,3.17,0.0
7081,2019-10-23 01:00:00,0.0,0.0,14.5,2.69,0.0
7082,2019-10-23 02:00:00,0.0,0.0,14.05,2.21,0.0
7083,2019-10-23 03:00:00,0.0,0.0,13.59,1.72,0.0
7084,2019-10-23 04:00:00,0.0,0.0,13.51,1.49,0.0
7085,2019-10-23 05:00:00,0.0,0.0,13.44,1.26,0.0
7086,2019-10-23 06:00:00,0.0,0.0,13.36,1.02,0.0
7087,2019-10-23 07:00:00,0.0,0.0,13.42,1.07,0.0
7088,2019-10-23 08:00:00,0.0,0.0,13.49,1.12,0.0
7089,2019-10-23 09:00:00,0.0,0.0,13.56,1.17,0.0
7090,2019-10-23 10:00:00,0.0,0.0,13.52,1.01,0.0
7091,2019-10-23 11:00:00,0.0,0.0,13.48,0.84,0.0
7092,2019-10-23 12:00:00,0.0,0.0,13.44,0.68,0.0
7093,2019-10-23 13:00:00,34.94,5.37,14.19,0.94,0.0
7094,2019-10-23 14:00:00,242.65,18.9,14.94,1.2,0.0
7095,2019-10-23 15:00:00,442.35,31.86,15.69,1.46,0.0
7096,2019-10-23 16:00:00,622.21,43.73,16.24,2.03,0.0
7097,2019-10-23 17:00:00,931.61,53.43,16.78,2.59,0.0
7098,2019-10-23 18:00:00,1004.0,58.85,17.32,3.16,0.0
7099,2019-10-23 19:00:00,831.57,57.75,17.12,3.76,0.0
7100,2019-10-23 20:00:00,800.04,50.68,16.92,4.36,0.0
7101,2019-10-23 21:00:00,658.42,40.11,16.72,4.97,0.0
7102,2019-10-23 22:00:00,370.55,27.81,16.14,4.21,0.0
7103,2019-10-23 23:00:00,212.82,14.64,15.56,3.46,0.0
7104,2019-10-24 00:00:00,6.63,0.83,14.98,2.7,0.0
7105,2019-10-24 01:00:00,0.0,0.0,14.01,2.45,0.0
7106,2019-10-24 02:00:00,0.0,0.0,13.05,2.19,0.0
7107,2019-10-24 03:00:00,0.0,0.0,12.08,1.93,0.0
7108,2019-10-24 04:00:00,0.0,0.0,11.92,1.99,0.0
7109,2019-10-24 05:00:00,0.0,0.0,11.76,2.04,0.0
7110,2019-10-24 06:00:00,0.0,0.0,11.6,2.1,0.0
7111,2019-10-24 07:00:00,0.0,0.0,11.78,1.85,0.0
7112,2019-10-24 08:00:00,0.0,0.0,11.96,1.61,0.0
7113,2019-10-24 09:00:00,0.0,0.0,12.14,1.37,0.0
7114,2019-10-24 10:00:00,0.0,0.0,12.23,1.65,0.0
7115,2019-10-24 11:00:00,0.0,0.0,12.31,1.93,0.0
7116,2019-10-24 12:00:00,0.0,0.0,12.4,2.21,0.0
7117,2019-10-24 13:00:00,31.11,5.27,12.85,2.62,0.0
7118,2019-10-24 14:00:00,156.27,18.77,13.3,3.03,0.0
7119,2019-10-24 15:00:00,393.12,31.69,13.75,3.43,0.0
7120,2019-10-24 16:00:00,786.77,43.52,14.14,3.76,0.0
7121,2019-10-24 17:00:00,486.4,53.15,14.53,4.08,0.0
7122,2019-10-24 18:00:00,848.72,58.51,14.92,4.4,0.0
7123,2019-10-24 19:00:00,876.56,57.41,14.97,3.99,0.0
7124,2019-10-24 20:00:00,487.77,50.39,15.01,3.58,0.0
7125,2019-10-24 21:00:00,405.01,39.88,15.05,3.17,0.0
7126,2019-10-24 22:00:00,317.73,27.62,14.74,2.44,0.0
7127,2019-10-24 23:00:00,180.1,14.47,14.43,1.7,0.0
7128,2019-10-25 00:00:00,0.0,0.0,14.13,0.97,0.0
7129,2019-10-25 01:00:00,0.0,0.0,13.5,1.04,0.0
7130,2019-10-25 02:00:00,0.0,0.0,12.86,1.12,0.0
7131,2019-10-25 03:00:00,0.0,0.0,12.23,1.2,0.0
7132,2019-10-25 04:00:00,0.0,0.0,12.08,0.92,0.0
7133,2019-10-25 05:00:00,0.0,0.0,11.94,0.65,0.0
7134,2019-10-25 06:00:00,0.0,0.0,11.79,0.37,0.0
7135,2019-10-25 07:00:00,0.0,0.0,11.67,0.55,0.0
7136,2019-10-25 08:00:00,0.0,0.0,11.55,0.73,0.0
7137,2019-10-25 09:00:00,0.0,0.0,11.44,0.91,0.0
7138,2019-10-25 10:00:00,0.0,0.0,11.28,0.82,0.0
7139,2019-10-25 11:00:00,0.0,0.0,11.11,0.73,0.0
7140,2019-10-25 12:00:00,0.0,0.0,10.95,0.63,0.0
7141,2019-10-25 13:00:00,32.03,5.16,12.54,0.75,0.0
7142,2019-10-25 14:00:00,186.63,18.65,14.13,0.87,0.0
7143,2019-10-25 15:00:00,251.76,31.53,15.71,0.99,0.0
7144,2019-10-25 16:00:00,170.38,43.3,17.22,1.22,0.0
7145,2019-10-25 17:00:00,936.85,52.87,18.72,1.45,0.0
7146,2019-10-25 18:00:00,351.5,58.17,20.22,1.68,0.0
7147,2019-10-25 19:00:00,295.53,57.07,20.83,1.69,0.0
7148,2019-10-25 20:00:00,155.04,50.1,21.44,1.69,0.0
7149,2019-10-25 21:00:00,153.71,39.65,22.05,1.7,0.0
7150,2019-10-25 22:00:00,260.62,27.43,21.07,1.42,0.0
7151,2019-10-25 23:00:00,115.74,14.31,20.09,1.14,0.0
7152,2019-10-26 00:00:00,0.0,0.0,19.11,0.87,0.0
7153,2019-10-26 01:00:00,0.0,0.0,18.02,0.8,0.0
7154,2019-10-26 02:00:00,0.0,0.0,16.94,0.74,0.0
7155,2019-10-26 03:00:00,0.0,0.0,15.85,0.68,0.0
7156,2019-10-26 04:00:00,0.0,0.0,15.51,0.94,0.0
7157,2019-10-26 05:00:00,0.0,0.0,15.16,1.21,0.0
7158,2019-10-26 06:00:00,0.0,0.0,14.82,1.48,0.0
7159,2019-10-26 07:00:00,0.0,0.0,14.71,1.63,0.0
7160,2019-10-26 08:00:00,0.0,0.0,14.6,1.79,0.0
7161,2019-10-26 09:00:00,0.0,0.0,14.5,1.94,0.0
7162,2019-10-26 10:00:00,0.0,0.0,14.41,2.02,0.0
7163,2019-10-26 11:00:00,0.0,0.0,14.31,2.09,0.0
7164,2019-10-26 12:00:00,0.0,0.0,14.22,2.17,0.0
7165,2019-10-26 13:00:00,4.85,5.06,14.5,2.0,0.0
7166,2019-10-26 14:00:00,29.12,18.51,14.77,1.84,0.0
7167,2019-10-26 15:00:00,73.77,31.36,15.04,1.68,0.0
7168,2019-10-26 16:00:00,124.24,43.08,15.64,1.58,0.0
7169,2019-10-26 17:00:00,174.24,52.59,16.23,1.47,0.0
7170,2019-10-26 18:00:00,240.54,57.83,16.82,1.37,0.0
7171,2019-10-26 19:00:00,626.71,56.74,16.7,1.0,0.0
7172,2019-10-26 20:00:00,498.6,49.82,16.57,0.64,0.0
7173,2019-10-26 21:00:00,475.08,39.42,16.45,0.28,0.0
7174,2019-10-26 22:00:00,180.47,27.24,16.05,0.29,0.0
7175,2019-10-26 23:00:00,143.65,14.15,15.65,0.31,0.0
7176,2019-10-27 00:00:00,0.0,0.0,15.25,0.33,0.0
7177,2019-10-27 01:00:00,0.0,0.0,14.46,0.56,0.0
7178,2019-10-27 02:00:00,0.0,0.0,13.67,0.78,0.0
7179,2019-10-27 03:00:00,0.0,0.0,12.88,1.01,0.0
7180,2019-10-27 04:00:00,0.0,0.0,12.68,1.0,0.0
7181,2019-10-27 05:00:00,0.0,0.0,12.49,0.99,0.0
7182,2019-10-27 06:00:00,0.0,0.0,12.29,0.98,0.0
7183,2019-10-27 07:00:00,0.0,0.0,12.53,0.92,0.0
7184,2019-10-27 08:00:00,0.0,0.0,12.77,0.87,0.0
7185,2019-10-27 09:00:00,0.0,0.0,13.01,0.81,0.0
7186,2019-10-27 10:00:00,0.0,0.0,12.98,0.81,0.0
7187,2019-10-27 11:00:00,0.0,0.0,12.96,0.8,0.0
7188,2019-10-27 12:00:00,0.0,0.0,12.93,0.8,0.0
7189,2019-10-27 13:00:00,9.71,4.95,13.62,0.76,0.0
7190,2019-10-27 14:00:00,99.97,18.38,14.3,0.73,0.0
7191,2019-10-27 15:00:00,189.71,31.2,14.98,0.69,0.0
7192,2019-10-27 16:00:00,598.34,42.87,15.84,0.57,0.0
7193,2019-10-27 17:00:00,716.87,52.31,16.7,0.46,0.0
7194,2019-10-27 18:00:00,1002.73,57.5,17.55,0.34,0.0
7195,2019-10-27 19:00:00,711.89,56.41,17.34,0.43,0.0
7196,2019-10-27 20:00:00,587.28,49.54,17.12,0.52,0.0
7197,2019-10-27 21:00:00,513.04,39.19,16.9,0.61,0.0
7198,2019-10-27 22:00:00,374.68,27.06,16.43,0.62,0.0
7199,2019-10-27 23:00:00,11.96,14.0,15.96,0.63,0.0
7200,2019-10-28 00:00:00,0.0,0.0,15.5,0.63,0.0
