,0,1,2,3,Mothes,Fathers,Generation,Fitness,Results
0xb97ff4,25.0,0.02,0.01,98.0,0x9a1c15,0xcb0e59,G1,0.0020088480014814865,0.16090668838644748
0xcb3aeb,9.0,0.1,0.01,196.0,0xa83839,0x3159aa,G1,0.002326182008178189,0.13610651019608244
0x866b09,30.0,0.02,0.01,204.8911618,0xa1dd67,0x5954c1,G1,0.002827143199763762,0.09695556338421367
0x12f48c,20.0,0.1,0.01,196.0,0x3b9480,0xea652d,G1,0.00268060178973379,0.10840801727921694
0x9ec90,20.0,0.02,0.01,98.0,0x7bacbf,0x84ddef,G1,0.0020088480014814865,0.16090668838644748
0xed273b,25.0,0.02,0.02,107.8,0x9a1c15,0x47db23,G1,0.001975293267351643,0.16352904643188002
0xdae007,10.0,0.02,0.02,196.0,0x84cf42,0x8c8b38,G1,0.0025492916942596337,0.11867011871565518
0xd4698,20.0,0.22,0.01,98.0,0xf7ed37,0xbcdaa3,G1,0.0014851807389832643,0.2018321522458225
0x9304ac,10.0,0.05,0.02,88.2,0xfda9c5,0x10d5b1,G1,0.001460635918398064,0.20375037062556675
0xc9ee73,10.0,0.3,0.01,196.0,0x9cf444,0x791a3c,G1,0.002042125581377858,0.15830599040338225
0xd7ac09,30.0,0.02,0.01,204.8911618,0x246a1c,0xea8581,G1,0.002827143199763762,0.09695556338421367
0x34a35a,20.0,0.02,0.01,196.0,0x84ddef,0x1b739f,G1,0.002793110582827023,0.09961526876247227
0xd510fe,9.0,0.02,0.01,98.0,0x9caf76,0x8f709,G1,0.0016555160809368673,0.18852016316359466
0x1ce895,10.0,0.22,0.02,204.8911618,0x9c54e3,0x121787,G1,0.0022105069414106817,0.14514670824443854
0xa67e18,22.5,0.02,0.01,204.8911618,0xf2439f,0xf3e3c1,G1,0.002827143199763762,0.09695556338421367
0x56d07a,10.0,0.3,0.02,225.38027799999998,0xacb3ef,0xd8ce7f,G1,0.002101801029204447,0.15364225532155176
0x7ed586,20.0,0.36045552324206437,0.01,98.0,0xcb0e59,0x6e19fc,G1,0.0009235692262259984,0.245723022106022
0xe10df3,10.0,0.05,0.01,196.0,0x2a1ea7,0x363b50,G1,0.002569112546686171,0.1171210862713232
0x96753f,20.0,0.3,0.02,196.0,0x7d38a5,0x2a2bf0,G1,0.0021247030370383168,0.15185242547914235
0x2e5007,10.0,0.02,0.02,107.8,0xbf42bc,0x1b9aa7,G1,0.001873329560250734,0.17149767901360516
0x6c9370,21.301841841415566,0.02,0.02,204.8911618,0x680b82,0x121787,G1,0.00271310591431043,0.10586776611038166
0x3ce25a,20.0,0.18,0.01,98.0,0x20b18d,0xc338c9,G1,0.0016101931907141179,0.1920622220980499
0x23e049,10.0,0.05,0.02,98.0,0x48fda7,0x1364b7,G1,0.0016499593575894922,0.18895443029620984
0xabbfe6,10.0,0.05,0.02,98.0,0x4e5152,0x72316f,G1,0.0016499593575894922,0.18895443029620984
0x1b72f2,9.0,0.3,0.01,98.0,0x41591b,0xf09bb8,G1,0.0007103300674024457,0.2623880155337264
0x18a188,22.0,0.1,0.01,196.0,0x1695c1,0x480512,G1,0.00268060178973379,0.10840801727921694
0xf9b043,10.0,0.3,0.02,225.38027799999998,0xef7bd1,0x5be40c,G1,0.002101801029204447,0.15364225532155176
0x490f07,29.37146647942732,0.02,0.01,98.0,0x7e9c0f,0x167886,G1,0.0020088480014814865,0.16090668838644748
0x381256,22.0,0.02,0.01,98.0,0x98e238,0xd04dec,G1,0.0020088480014814865,0.16090668838644748
0xbed4f8,10.0,0.05,0.02,98.0,0x5a5079,0xe2c6fc,G1,0.0016499593575894922,0.18895443029620984
0xddbb0,20.0,0.11,0.01,196.0,0x87b873,0x1c4fb,G1,0.0026651260884578117,0.10961746896471483
0x8a1590,10.0,0.02,0.02,196.0,0x6e1a17,0x333ced,G1,0.0025492916942596337,0.11867011871565518
0xe1b285,20.0,0.2,0.01,196.0,0x8228c7,0xaecd5c,G1,0.002508571508139513,0.12185246870151414
0x930f43,20.0,0.05,0.01,195.01547945356631,0xdcebae,0xc4f0fb,G1,0.002749042154187977,0.10305928944652797
0x74ed27,20.0,0.2,0.02,196.0,0x7bacbf,0x3e833,G1,0.002365489374057522,0.13303457445194694
0x2e278c,20.0,0.02,0.01,98.0,0xea73fb,0x164a8,G1,0.0020088480014814865,0.16090668838644748
0xa47d73,11.0,0.3,0.01,98.0,0x116bf1,0xcd5428,G1,0.0009552775120979309,0.2432449670500237
0x8a626b,25.0,0.02,0.01,204.8911618,0x2f849e,0xa31526,G1,0.002827143199763762,0.09695556338421367
0x78095f,20.0,0.02,0.01,204.8911618,0xedb09,0x8c8b38,G1,0.002827143199763762,0.09695556338421367
0x55a5f6,10.0,0.3,0.01,98.0,0x98e238,0x81bb38,G1,0.000940006193963389,0.24443844585452
0x3a9524,33.0,0.02,0.01,204.8911618,0x76f02f,0x20b18d,G1,0.002827143199763762,0.09695556338421367
0xd52449,10.0,0.05,0.01,196.0,0x9d3059,0x1c4fb,G1,0.002569112546686171,0.1171210862713232
0xbbc430,10.0,0.05,0.01,98.0,0x8ee52b,0x83176f,G1,0.0017537206621102738,0.18084531249894967
0xe0fa0c,11.0,0.3,0.01,98.0,0x283fce,0x168490,G1,0.0009552775120979309,0.2432449670500237
0x944403,20.0,0.4,0.01,196.0,0xb49c7d,0x24c2cc,G1,0.001994279500698951,0.16204524085088182
0xbadce2,20.0,0.06,0.01,98.0,0x1364b7,0x874780,G1,0.0019218220840687599,0.16770790796414753
0x417887,10.0,0.05,0.02,184.4020456,0x5a5079,0xa07677,G1,0.0024483300163730503,0.12656044105472494
0x54edd3,20.0,0.05,0.01,196.0,0x363b50,0xa5fc88,G1,0.0027531256320995567,0.10274015888470207
0x3cac70,22.0,0.02,0.01,98.0,0x50e889,0x9cdf5e,G1,0.0020088480014814865,0.16090668838644748
0x43c5dc,10.0,0.4,0.01,184.4020456,0x15f32a,0x5954c1,G1,0.0016299069100125273,0.19052156228511447
0xc799c2,20.0,0.09,0.01,196.0,0xa6cd33,0x91b039,G1,0.0026957397190517885,0.10722496303165148
0x1248f5,20.0,0.18,0.01,98.0,0xc338c9,0x16381d,G1,0.0016101931907141179,0.1920622220980499
0xbb276a,22.0,0.05,0.01,98.0,0x50e889,0x7a75ca,G1,0.0019442610552554713,0.16595426520259254
0x8ba513,22.0,0.2,0.02,107.8,0x41591b,0x89d1d4,G1,0.0015085505865403209,0.2000057599542122
0x6878f5,10.0,0.1,0.02,225.38027799999998,0x9d88b1,0x623b3b,G1,0.0025331706537657095,0.11993000472984318
0xa787dd,10.0,0.02,0.02,196.0,0x203e5a,0x6bc303,G1,0.0025492916942596337,0.11867011871565518
0xecb6ed,10.0,0.3,0.02,184.4020456,0xee7953,0x50b665,G1,0.0018793071719119768,0.17103051876218808
0x39e1cc,18.0,0.2,0.01,196.0,0x164a39,0x87b873,G1,0.0023457279621230632,0.13457896152337795
0x3e83ea,10.0,0.3,0.02,107.8,0xec7d71,0xef7bd1,G1,0.001009738789899127,0.2389887279913604
0xea28a,10.0,0.05,0.02,196.0,0x29c5e8,0xacb3ef,G1,0.002501913477324205,0.1223728048367283
0x89cdd5,10.0,0.2,0.02,184.4020456,0x758785,0x29c5e8,G1,0.0021489886471211324,0.14995446482946262
0xfd8ae4,20.0,0.1,0.01,98.0,0x6e19fc,0x3b9480,G1,0.0018271146433739586,0.1751094513084427
0x452f9,10.0,0.3,0.02,196.0,0x7de50d,0x4b3862,G1,0.0019517184802732262,0.16537145508650444
0xa5aa22,20.0,0.02,0.01,204.8911618,0x333ced,0x5ce68d,G1,0.002827143199763762,0.09695556338421367
0x8ff439,20.0,0.02,0.02,184.4020456,0x2c09be,0x7e9c0f,G1,0.002622084920654218,0.11298120751313565
0xd74896,20.0,0.05,0.01,196.0,0x955eb1,0x1520c,G1,0.0027531256320995567,0.10274015888470207
0xf4681a,20.0,0.3,0.01,196.0,0x616b4e,0xb7bf74,G1,0.0022878309081575884,0.13910371217959522
0x741ae3,10.0,0.33,0.02,196.0,0x81561e,0xb4c6b1,G1,0.0018585684989470379,0.17265128040168598
0x19cfb5,10.0,0.3,0.02,98.0,0xa1b43f,0x3e3242,G1,0.0008004096364868336,0.2553481480204432
0x8d385b,25.0,0.02,0.01,204.8911618,0x98e238,0x9a1c15,G1,0.002827143199763762,0.09695556338421367
0x401ca,9.0,0.4,0.01,196.0,0xe4084d,0x8318c1,G1,0.0014760771695330364,0.20254361127564466
0xd2bde1,20.0,0.05,0.01,196.0,0xfc83ae,0x9fcd41,G1,0.0027531256320995567,0.10274015888470207
0x197037,20.0,0.3,0.02,225.38027799999998,0x48a720,0xa2068a,G1,0.002280549013380769,0.13967280431664186
0xf94f3b,10.0,0.2,0.02,196.0,0x246a1c,0xb527ab,G1,0.002212476725573438,0.14499276634977232
0xe7c6c4,20.0,0.05,0.01,98.0,0x1e4e88,0x4c208c,G1,0.0019442610552554713,0.16595426520259254
0xe6143e,10.0,0.4,0.02,98.0,0x3282bc,0x9bee1b,G1,0.0002660868994905312,0.2971063548593875
0x8c8e6f,10.0,0.2,0.02,196.0,0x11223f,0xbecc1c,G1,0.002212476725573438,0.14499276634977232
0xef81d3,10.0,0.2,0.02,98.0,0x1f1c84,0x5f2d90,G1,0.001203043422248953,0.2238816508230422
0x630f13,18.0,0.3,0.01,196.0,0x293f1d,0x6e19fc,G1,0.0021029985179364147,0.15354866959387356
0xaa76f4,10.0,0.02,0.02,225.38027799999998,0x2e4c90,0x6e19fc,G1,0.002656990534361753,0.11025327599138647
0x938773,20.0,0.02,0.01,98.0,0xea8581,0xae18e2,G1,0.0020088480014814865,0.16090668838644748
0x5a37e0,18.0,0.05,0.01,98.0,0x74069e,0x6e19fc,G1,0.0017910327087314161,0.1779293142594797
0xd9af33,10.0,0.02,0.02,196.0,0x8c8b38,0x680b82,G1,0.0025492916942596337,0.11867011871565518
0xe3238,30.0,0.02,0.01,225.38027799999998,0xcf75f1,0x5be40c,G1,0.0028953456229978873,0.0916254310519496
0x50741a,25.0,0.05,0.01,98.0,0x5be40c,0x19f017,G1,0.0019442610552554713,0.16595426520259254
0x3159bc,10.0,0.02,0.01,196.0,0x84cf42,0x1c4fb,G1,0.0026144824512650175,0.113575353087074
0x12ad2d,20.0,0.3,0.01,107.8,0x8bd035,0x616b4e,G1,0.0013917979261647672,0.2091301737277423
0xfad001,10.0,0.3,0.02,196.0,0x8b5a43,0xcf8211,G1,0.0019517184802732262,0.16537145508650444
0x9f91ba,20.0,0.2,0.01,98.0,0x8cba6f,0x9d3059,G1,0.0015492373334253526,0.19682602329995733
0xac59b5,20.0,0.3,0.01,225.38027799999998,0xc17f19,0xc1feb6,G1,0.002430592894138947,0.12794662653345454
0xe8b177,10.0,0.4079421815190816,0.02,196.0,0xc17f19,0x5ce68d,G1,0.0015732756026175436,0.19494739275052464
0x2e3491,20.0,0.02,0.01,204.8911618,0xedb09,0x9a1c15,G1,0.002827143199763762,0.09695556338421367
0x8c9643,20.0,0.4,0.01,107.8,0xe2c6fc,0x47db23,G1,0.0009504692521996349,0.2436207405244919
0x34bea4,9.0,0.05,0.01,98.0,0x1c4fb,0xf7ed37,G1,0.0015804928819776064,0.1943833504153132
0x4e05b7,20.0,0.1,0.01,107.8,0x5f2d90,0x92aba0,G1,0.001982294336448767,0.16298190128680362
0xe85725,20.0,0.09848319897830334,0.01,196.0,0x5954c1,0xa6cd33,G1,0.0026829193678326742,0.10822689471242776
0x7e6ffc,20.0,0.4,0.01,196.0,0x3cd46,0xd95762,G1,0.001994279500698951,0.16204524085088182
0xde057b,10.0,0.3,0.02,196.0,0xa74e27,0x55f8bd,G1,0.0019517184802732262,0.16537145508650444
0x1a3f89,20.0,0.4,0.01,196.0,0x2e55a9,0xa83839,G1,0.001994279500698951,0.16204524085088182
0x217020,10.0,0.2,0.02,196.0,0x91b039,0x5ce68d,G1,0.002212476725573438,0.14499276634977232
0x8e3ea3,10.0,0.22,0.01,196.0,0x56527d,0x81d8c,G1,0.0022470066983770838,0.14229419178679664
0x2fb68f,20.0,0.02,0.01,107.8,0xd17f52,0x3d351b,G1,0.002151441392819975,0.1497627786908727
0xc7e50a,20.0,0.2,0.02,225.38027799999998,0x84d2a,0x498203,G1,0.0025020226107005817,0.12236427588261828
0xab9df8,10.0,0.2,0.02,196.0,0x9513bb,0x5ce68d,G1,0.002212476725573438,0.14499276634977232
0xc38a34,18.0,0.02,0.01,196.0,0x81b6da,0x8228c7,G1,0.0026589998440406043,0.1100962451121754
0x44351a,11.0,0.05,0.01,204.8911618,0x83176f,0xea8581,G1,0.0026150995685863213,0.11352712434634744
0xd7f40,20.0,0.1,0.01,225.38027799999998,0xea652d,0x8eefee,G1,0.0027918608179838835,0.09971293995481798
0xc95d3,10.0,0.2,0.02,196.0,0xe4084d,0x1f1c84,G1,0.002212476725573438,0.14499276634977232
0xec83d0,20.0,0.02,0.02,98.0,0x338e1f,0xcee7d5,G1,0.0018195926218581306,0.17569730974783962
0xf334e0,20.0,0.02,0.01,98.0,0xe30e2a,0xda67cb,G1,0.0020088480014814865,0.16090668838644748
0x32dd3b,25.0,0.02,0.01,196.0,0xb78b97,0x1695c1,G1,0.002793110582827023,0.09961526876247227
0x2edc90,20.0,0.2,0.01,184.4020456,0x90638,0xc18af3,G1,0.0024482344104299267,0.12656791281752214
0x833b4b,20.0,0.1,0.01,98.0,0xb51674,0x84d2a,G1,0.0018271146433739586,0.1751094513084427
0x224fa0,10.0,0.02,0.02,98.0,0xc0c2aa,0x95bb40,G1,0.0017231155134970772,0.18323715555116726
0x654b01,20.0,0.3,0.01,196.0,0x81d8c,0x3282bc,G1,0.0022878309081575884,0.13910371217959522
0xaad45,20.0,0.22,0.01,98.0,0xe293d2,0xf7ed37,G1,0.0014851807389832643,0.2018321522458225
0xe83e27,9.0,0.1,0.02,98.0,0x55c7a7,0x658a5b,G1,0.0013463125768157014,0.2126849291119832
0x5d10f8,20.0,0.3,0.01,196.0,0xf79818,0xed3aaf,G1,0.0022878309081575884,0.13910371217959522
0xf4151e,20.0,0.02,0.01,98.0,0xb71828,0xea0658,G1,0.0020088480014814865,0.16090668838644748
0x18efb9,25.0,0.02,0.01,98.0,0x782ae1,0x5a5079,G1,0.0020088480014814865,0.16090668838644748
0x714136,20.0,0.02,0.01,204.8911618,0x42dc35,0x955eb1,G1,0.002827143199763762,0.09695556338421367
0x91f953,20.0,0.02,0.02,196.0,0x115355,0x8b4bda,G1,0.002675945002607971,0.10877195290564763
0xef2b1b,11.0,0.02,0.02,98.0,0x18a4fa,0x658a5b,G1,0.0017311457957107565,0.1826095756964544
0xe32d68,23.10552441009618,0.22,0.02,196.0,0x56527d,0x7f571,G1,0.0023222276339083547,0.1364155510944852
0x8c5809,20.0,0.4,0.01,98.0,0x801c1d,0x77a240,G1,0.0007185110320367613,0.26174865959828136
0x8d5310,20.0,0.4,0.01,196.0,0x24545b,0xbc49d0,G1,0.001994279500698951,0.16204524085088182
0xb5a71c,10.0,0.006979950901889786,0.02,196.0,0x24022e,0x16381d,G1,0.0025689733035652042,0.11713196835184055
0xdc3392,20.0,0.1,0.02,98.0,0x1d8d88,0xa3f290,G1,0.0016212897304381836,0.1911950091405798
0xd6ef9e,20.0,0.3,0.01,98.0,0xcb5418,0x6d6857,G1,0.0011926791533714341,0.22469163560107133
0x2757c0,18.0,0.02,0.02,98.0,0x208583,0xe5733d,G1,0.00168989674393306,0.1858332574093576
0x221694,9.0,0.3,0.02,184.4020456,0xbcca52,0x559e4,G1,0.001682129413991921,0.1864402871084712
0x27aae7,11.0,0.1,0.01,98.0,0x11223f,0x4363be,G1,0.00163881468239453,0.18982540512045226
0xbbb4d2,22.0,0.1,0.01,98.0,0xf3f1fc,0xf67309,G1,0.0018271146433739586,0.1751094513084427
0x8ca850,20.0,0.02,0.01,225.38027799999998,0x1364b7,0xcf75f1,G1,0.0028953456229978873,0.0916254310519496
0xcbb3e,10.0,0.4,0.02,196.0,0x2eba68,0x91259b,G1,0.0016056743472419258,0.192415377199488
0x97c707,20.0,0.2,0.01,88.2,0x621d69,0xfdc1ed,G1,0.0013360516054370223,0.2134868410193972
0xed52f9,10.0,0.3,0.02,196.0,0x89d1d4,0x55f8bd,G1,0.0019517184802732262,0.16537145508650444
0xe7080c,10.0,0.2,0.01,98.0,0x4631e5,0xf25199,G1,0.0013256967619511902,0.2142960891874557
0xc575bb,9.0,0.1,0.01,98.0,0x95bb40,0x4363be,G1,0.001444517041433628,0.205010087556342
0x4b52e9,11.0,0.1,0.01,98.0,0x5a5079,0x1e7263,G1,0.00163881468239453,0.18982540512045226
0x294657,25.0,0.18,0.02,98.0,0xde1014,0x862196,G1,0.0013846192226036214,0.20969120130037933
0x7d0414,9.0,0.05,0.01,196.0,0x1c4fb,0xfcaf2b,G1,0.0024164565763617365,0.12905140318024336
0xf601b4,20.0,0.02,0.01,98.0,0x4f7379,0x84ddef,G1,0.0020088480014814865,0.16090668838644748
0x94e752,20.0,0.2,0.01,225.38027799999998,0xcd8cb5,0x8eefee,G1,0.002633628562016693,0.1120790528221363
0x3de5b1,10.0,0.02,0.02,196.0,0x84cf42,0x5f03c0,G1,0.0025492916942596337,0.11867011871565518
0x99defa,10.0,0.4,0.01,196.0,0xef7bd1,0xe32209,G1,0.0017105703828005458,0.1842175782922848
0xea2484,18.0,0.2,0.02,98.0,0xa0a552,0x356b17,G1,0.0011616287686127319,0.2271182745954581
0x87da6d,20.0,0.27,0.01,184.4020456,0x5f03c0,0xa07677,G1,0.00229427545433801,0.1386000602221696
0xa6759d,10.0,0.02,0.02,196.0,0xff35fe,0x6e1a17,G1,0.0025492916942596337,0.11867011871565518
0x207b6c,10.0,0.36,0.02,196.0,0x5a5079,0x4631e5,G1,0.0017568397510770697,0.1806015505303748
0xfc6429,10.0,0.3,0.02,107.8,0xef7bd1,0xfcaf2b,G1,0.001009738789899127,0.2389887279913604
0xeccd55,11.0,0.2,0.01,98.0,0x87b873,0xf14a0a,G1,0.001339203513853629,0.2132405141564642
0xedef4c,10.0,0.02,0.01,204.8911618,0x7684ed,0x9d8423,G1,0.0026487947098083023,0.11089379325412284
0x1c1069,20.0,0.02,0.02,98.0,0x2e85db,0xcee7d5,G1,0.0018195926218581306,0.17569730974783962
0x4fb1f5,20.0,0.27,0.01,98.0,0x84ddef,0x6750d7,G1,0.0013098154420122115,0.21553724064325072
0x9c0418,9.0,0.4,0.01,184.4020456,0x8318c1,0x28126c,G1,0.0013935574348423823,0.2089926652104971
0xa62a55,20.0,0.02,0.01,204.8911618,0x167886,0xedb09,G1,0.002827143199763762,0.09695556338421367
0xbfc0a6,10.0,0.05,0.02,196.0,0x7d3e0c,0x7bc5bc,G1,0.002501913477324205,0.1223728048367283
0x2624a8,11.0,0.1,0.01,98.0,0x4363be,0x7677e6,G1,0.00163881468239453,0.18982540512045226
0x5b2051,20.0,0.2,0.01,196.0,0xd95762,0x791a3c,G1,0.002508571508139513,0.12185246870151414
0x8ab664,20.0,0.02,0.01,98.0,0xa99b97,0x93a9c7,G1,0.0020088480014814865,0.16090668838644748
0xcca2c6,20.0,0.2,0.01,98.0,0xc4d7b9,0xe30e2a,G1,0.0015492373334253526,0.19682602329995733
0x1eb97d,10.0,0.1,0.01,196.0,0xe8e975,0x58c078,G1,0.002486855342481621,0.12354962301388495
0xa1c8cd,10.0,0.2,0.02,98.0,0x751936,0xe6e9a7,G1,0.001203043422248953,0.2238816508230422
0x201ce7,11.0,0.3,0.02,196.0,0xdfed87,0x6afcfc,G1,0.0019632684252969467,0.16446880775393868
0xb0562c,30.0,0.02,0.01,98.0,0x246a1c,0x42dc35,G1,0.0020088480014814865,0.16090668838644748
0x3d1313,10.0,0.2,0.02,196.0,0x5f40d4,0xe4084d,G1,0.002212476725573438,0.14499276634977232
0xb43cf1,10.0,0.2,0.02,204.8911618,0x763230,0x8c8b38,G1,0.0022562805012225897,0.1415694287351938
0x6367a2,10.0,0.02,0.01,204.8911618,0xfab6de,0x81e7ad,G1,0.0026487947098083023,0.11089379325412284
0xd1b85,10.0,0.1,0.02,196.0,0x655cb8,0xb527ab,G1,0.0024160192830993644,0.12908557837294068
0xe48008,9.0,0.3,0.01,196.0,0x413b35,0xed3aaf,G1,0.0018387541549544138,0.1741998042011284
0xb880f3,10.0,0.05,0.02,98.0,0x5f2d90,0x72316f,G1,0.0016499593575894922,0.18895443029620984
0x981e9f,10.0,0.1,0.02,98.0,0x2cb6f8,0xde068d,G1,0.0015173311273453526,0.19931954614801056
0x720dee,10.0,0.02,0.02,196.0,0x2e4c90,0x5dda2c,G1,0.0025492916942596337,0.11867011871565518
0xa5b38d,20.0,0.09,0.01,196.0,0xa6cd33,0x18884,G1,0.0026957397190517885,0.10722496303165148
0xa99211,10.0,0.1,0.02,196.0,0x9d88b1,0xba29c9,G1,0.0024160192830993644,0.12908557837294068
0x4c46ac,20.0,0.1,0.02,196.0,0xa99b97,0x9d88b1,G1,0.002553178223779421,0.11836637999683278
0x8ec0dc,25.0,0.02,0.01,184.4020456,0x525680,0x782ae1,G1,0.002743784571883321,0.10347017821121876
0x28c6fb,22.0,0.2,0.01,184.4020456,0x41591b,0xfdc1ed,G1,0.0024482344104299267,0.12656791281752214
0xfbd3ce,10.0,0.2,0.02,98.0,0xa9077,0x168490,G1,0.001203043422248953,0.2238816508230422
0xf5315c,20.0,0.05,0.01,196.0,0xa07677,0x18cbf3,G1,0.0027531256320995567,0.10274015888470207
0xe99b01,10.0,0.05,0.01,196.0,0xf159c0,0x1d7bb3,G1,0.002569112546686171,0.1171210862713232
0xfcf7fc,10.0,0.05,0.01,98.0,0xf46800,0x3cd46,G1,0.0017537206621102738,0.18084531249894967
0x23936f,20.0,0.2,0.01,196.0,0x9513bb,0x2984ca,G1,0.002508571508139513,0.12185246870151414
0xb20558,20.0,0.02,0.01,98.0,0x9d3059,0xb71828,G1,0.0020088480014814865,0.16090668838644748
0x86dea9,20.0,0.02,0.01,204.8911618,0x3921b2,0x995bb0,G1,0.002827143199763762,0.09695556338421367
0xc4d279,10.0,0.05,0.02,196.0,0x29c5e8,0xaecd5c,G1,0.002501913477324205,0.1223728048367283
0x654e11,10.0,0.2,0.02,196.0,0xa6cd33,0x46532c,G1,0.002212476725573438,0.14499276634977232
0x422595,10.0,0.1,0.01,98.0,0xcbdac8,0xcfd943,G1,0.0016267082660230262,0.1907715416104724
0xf81ae4,10.0,0.1,0.02,196.0,0x79dff8,0x9d88b1,G1,0.0024160192830993644,0.12908557837294068
0x1ccc27,20.0,0.1,0.01872523411598432,196.0,0x16381d,0x1d8d88,G1,0.002570708594788082,0.11699635246879185
0xb2a23b,20.0,0.05,0.01,196.0,0x825a16,0x363b50,G1,0.0027531256320995567,0.10274015888470207
0xae7ad0,11.0,0.2,0.02,196.0,0x26e3a7,0xd913c3,G1,0.002222681748464184,0.14419522690935188
0xab8356,20.0,0.02,0.02,98.0,0x115355,0xa2871f,G1,0.0018195926218581306,0.17569730974783962
0x5a7718,20.0,0.2,0.02,98.0,0x9513bb,0x1f1425,G1,0.0013181194270199016,0.2148882704618807
0x84803b,10.0,0.3,0.02,107.8,0xb527ab,0xef7bd1,G1,0.001009738789899127,0.2389887279913604
0xb79e3b,10.0,0.27,0.02,196.0,0x3fcc41,0xaafc60,G1,0.0020373309589595515,0.1586806980862029
0x5474a1,9.0,0.1,0.02,196.0,0x95bb40,0x3159aa,G1,0.0022609839141519753,0.14120184922499301
0xbd5bd9,20.0,0.02,0.01,204.8911618,0xea8581,0x2e4c90,G1,0.002827143199763762,0.09695556338421367
0x43b447,20.0,0.05,0.01,184.4020456,0x1a88b3,0x393ce,G1,0.0027022522844244294,0.10671599526170092
0xb5fb80,10.0,0.1,0.02,98.0,0xb4ee56,0x8ee52b,G1,0.0015173311273453526,0.19931954614801056
0xe9f74,10.0,0.3,0.02,196.0,0x58c9f0,0x2a2bf0,G1,0.0019517184802732262,0.16537145508650444
0x5e1a89,20.0,0.44,0.01,196.0,0xb7bf74,0xbb3dd3,G1,0.001847832429184506,0.17349032203465367
0x4b8390,20.0,0.02,0.01,98.0,0x4028ea,0xebba47,G1,0.0020088480014814865,0.16090668838644748
0x30ed13,30.0,0.02,0.01,204.8911618,0x6d78e8,0x81e7ad,G1,0.002827143199763762,0.09695556338421367
0x4bb743,20.0,0.3,0.01,98.0,0x7d38a5,0xcf75f1,G1,0.0011926791533714341,0.22469163560107133
0x8819c4,10.0,0.02,0.02,196.0,0x680b82,0xa312e1,G1,0.0025492916942596337,0.11867011871565518
0xdd32c,20.0,0.02,0.018999676313308886,107.8,0x3d351b,0xb001e2,G1,0.001994358165649437,0.16203909305471678
0x831190,10.0,0.22,0.02,196.0,0x56527d,0x11223f,G1,0.002165596300031709,0.14865654924898813
0xa15371,20.0,0.06,0.01,98.0,0x1364b7,0xd40288,G1,0.0019218220840687599,0.16770790796414753
0xaf3e0d,10.0,0.02,0.02,98.0,0x658a5b,0x48fda7,G1,0.0017231155134970772,0.18323715555116726
0xc97723,20.0,0.1,0.01,196.0,0x451925,0x1a88b3,G1,0.00268060178973379,0.10840801727921694
0x1d1548,20.0,0.2,0.01,196.0,0x91b039,0xd98407,G1,0.002508571508139513,0.12185246870151414
0x91e705,18.0,0.4,0.01,196.0,0x1d7bb3,0xea652d,G1,0.0017806127044054042,0.1787436548551173
0xa751dd,10.0,0.3,0.01,196.0,0x56527d,0xb7bf74,G1,0.002042125581377858,0.15830599040338225
0xddec06,20.0,0.2,0.01,196.0,0xcd8cb5,0xcf8211,G1,0.002508571508139513,0.12185246870151414
0x8ec544,20.0,0.4,0.01,196.0,0xc1feb6,0xea652d,G1,0.001994279500698951,0.16204524085088182
0x416424,20.0,0.02,0.01,204.8911618,0x8eefee,0x3921b2,G1,0.002827143199763762,0.09695556338421367
0x783f1b,20.0,0.33,0.01,196.0,0x48a720,0x81b6da,G1,0.0022088800993984707,0.14527384864206055
0xd4e8e3,30.0,0.02,0.01,204.8911618,0x81e7ad,0xad1dc9,G1,0.002827143199763762,0.09695556338421367
0xa14115,20.0,0.1,0.01,107.8,0xaecd5c,0x92aba0,G1,0.001982294336448767,0.16298190128680362
0xa61bbb,10.0,0.02,0.02,196.0,0x658a5b,0xdfed87,G1,0.0025492916942596337,0.11867011871565518
0x4d0bd7,9.0,0.2,0.01,98.0,0xae18e2,0x84d53a,G1,0.0011224880583595275,0.2301771859263974
0x317852,20.0,0.02,0.01,98.0,0x1e4e88,0x9cdf5e,G1,0.0020088480014814865,0.16090668838644748
0x163266,10.0,0.3,0.01,196.0,0x8bc889,0x81d8c,G1,0.002042125581377858,0.15830599040338225
0x7629bf,25.0,0.02,0.01,204.8911618,0x2f849e,0x8b4bda,G1,0.002827143199763762,0.09695556338421367
0x8bcf0a,11.0,0.1,0.01,196.0,0x18a4fa,0x4631e5,G1,0.0024980581926888597,0.12267410171608395
0xa7556f,10.0,0.3,0.01,196.0,0xd5c4c1,0x208583,G1,0.002042125581377858,0.15830599040338225
0x6a1420,20.0,0.1,0.01,196.0,0xbcca52,0x95fc3e,G1,0.00268060178973379,0.10840801727921694
0xc57fe8,11.0,0.02,0.01,98.0,0xb3f02e,0xa74e27,G1,0.0018349544372009321,0.1744967584366368
0x9441ab,20.0,0.4,0.02,225.38027799999998,0xb71828,0xdc8a19,G1,0.0019860973610816967,0.16268468861318952
0xc7affb,11.0,0.05,0.01,98.0,0x3a101f,0x55e487,G1,0.0017652301074791356,0.17994583028148642
0x70b621,10.0,0.11,0.02,98.0,0xacb3ef,0x7d3e0c,G1,0.001489040031869093,0.2015305421150531
0xebc597,10.0,0.06,0.02,196.0,0x4dda24,0x3159aa,G1,0.0024854568237006112,0.12365891957284075
