,0,1,2,3,Mothes,Fathers,Generation,Fitness,Results
0x9d2200,9.0,0.02,0.01,98.0,0x791a5b,0xc8f469,G1,0.0016711567257357556,0.18852016316359466
0x3cadc1,10.0,0.3,0.02,225.38027799999998,0xe47ba1,0x990f56,G1,0.0021132201056155947,0.15364225532155176
0x34a4d4,20.0,0.4,0.01,98.0,0x913340,0xc23407,G1,0.0007430151415546487,0.26174865959828136
0x49c4b2,20.0,0.02,0.01,98.0,0xe098df,0x4e3a06,G1,0.0020211463537115996,0.16090668838644748
0x422151,10.0,0.02,0.02,98.0,0x6c5393,0xd1baf0,G1,0.0017381167111700133,0.18323715555116726
0xb2445,11.0,0.2,0.01,98.0,0xbaee47,0x59433a,G1,0.0013578362719626957,0.2132405141564642
0xd0d512,30.0,0.02,0.02,98.0,0x12341e,0x2819a1,G1,0.0018336812081773146,0.17569730974783962
0x51c840,22.0,0.02,0.02,204.8911618,0xa98db7,0xb40dd8,G1,0.002718742439935913,0.10586776611038166
0xb25da4,10.0,0.02,0.02,98.0,0xbe6e21,0x9f4cb1,G1,0.0017381167111700133,0.18323715555116726
0x92f9de,10.0,0.05,0.02,98.0,0x875089,0xb2ce07,G1,0.0016656525654150157,0.18895443029620984
0x825fd0,10.0,0.2,0.02,98.0,0x3e353c,0xa8052e,G1,0.0012229641671938328,0.2238816508230422
0xf1dc3b,25.0,0.02,0.01,204.8911618,0x502766,0x31eb5b,G1,0.0028317010060616896,0.09695556338421367
0x8da989,20.0,0.4,0.02,196.0,0x7c1359,0xdad7c,G1,0.0018188055234019632,0.17687097123236026
0xfbdf71,20.0,0.05,0.01,107.8,0x526352,0xa43802,G1,0.0021028456916452175,0.15446077563072635
0x7d88ff,20.0,0.18,0.01,225.38027799999998,0x55dc89,0xd177e3,G1,0.0026743987768000723,0.1093663915713978
0xaaf757,9.0,0.2,0.01,196.0,0x387408,0x7adb27,G1,0.002123705419461119,0.15281498523621126
0xdd7928,20.0,0.3,0.02,196.0,0x84d978,0x59632d,G1,0.002135905475194774,0.15185242547914235
0x131413,18.0,0.1,0.01,204.8911618,0x20da75,0xb40dd8,G1,0.0025797603965041923,0.11683316863666188
0x1054d5,18.0,0.2,0.02,225.38027799999998,0x134abc,0x1bbe34,G1,0.0023594847883979483,0.13421246922805638
0x9f0804,11.0,0.4,0.01,98.0,0x31d109,0x458a80,G1,0.00047270314483698403,0.2830757301931811
0x214409,20.0,0.1,0.01,98.0,0x5a869d,0x79d2d7,G1,0.0018411320762106729,0.1751094513084427
0x3820f0,10.0,0.09,0.02,204.8911618,0xef1de2,0xbfce89,G1,0.0024804309930783006,0.12467005795247685
0xde5d13,20.0,0.33,0.01,204.8911618,0x246706,0x5bd43e,G1,0.002268448235310444,0.14139506940114988
0xfafb07,11.0,0.3,0.01,184.4020456,0x16b1e5,0xe098df,G1,0.001999578564087529,0.16260834342756256
0xf2bc71,25.0,0.02,0.01,196.0,0x23cdf3,0x5b9789,G1,0.002797990315778246,0.09961526876247227
0xbb4f9a,10.0,0.4,0.02,225.38027799999998,0xac1023,0x6206dc,G1,0.0017947608201247065,0.17876804975811686
0xc7231,10.0,0.44,0.02,196.0,0xb3800d,0x6285f1,G1,0.0014510903510262683,0.2058829556625714
0x7c89b0,20.0,0.02,0.02,98.0,0xd090b,0x4a5d4f,G1,0.0018336812081773146,0.17569730974783962
0xb27708,20.0,0.22,0.01,196.0,0xb439e0,0x4e9eb4,G1,0.002476861306949199,0.12495169897840767
0x845d96,20.0,0.4,0.01,98.0,0x526352,0x656f8d,G1,0.0007430151415546487,0.26174865959828136
0x6b5400,10.0,0.2,0.02,98.0,0xec3f41,0x209344,G1,0.0012229641671938328,0.2238816508230422
0x8700d,10.0,0.02,0.01,210.0134409,0x9f4cb1,0x248dae,G1,0.0026733136412752257,0.10945200657267208
0x656f3,10.0,0.1,0.02,98.0,0x31d109,0xee7f8e,G1,0.001534278912871276,0.19931954614801056
0xcf59bd,10.0,0.02,0.02,98.0,0x16b1e5,0x31eb5b,G1,0.0017381167111700133,0.18323715555116726
0x27eeb1,20.0,0.36,0.01,98.0,0xfe1886,0x334d5a,G1,0.0009483285909482432,0.2455498431104099
0x82e968,20.0,0.02,0.01,196.0,0x634b3,0x9423f4,G1,0.002797990315778246,0.09961526876247227
0x2b8b32,10.0,0.1,0.02,98.0,0x5b37aa,0x78e960,G1,0.001534278912871276,0.19931954614801056
0x14e7f3,10.0,0.11,0.01,196.0,0x15e259,0x5f616c,G1,0.002477250985608507,0.12492095411921796
0x708ac7,20.0,0.02,0.01,204.8911618,0x2d73b9,0x23cdf3,G1,0.0028317010060616896,0.09695556338421367
0xe86138,20.0,0.02,0.01,204.8911618,0x514cae,0xb40dd8,G1,0.0028317010060616896,0.09695556338421367
0x787ffb,20.0,0.2,0.01,196.0,0x82f469,0x873bf8,G1,0.0025161427976118354,0.12185246870151414
0xafadb9,25.0,0.02,0.01,204.8911618,0x23cdf3,0xd6b6bb,G1,0.0028317010060616896,0.09695556338421367
0x6117bd,20.0,0.02,0.02,196.0,0xdb6fb9,0x1756e,G1,0.0026819330465419067,0.10877195290564763
0x365362,10.0,0.4,0.01,98.0,0x6183f0,0x802ce5,G1,0.0004553072832798332,0.2844482285358128
0xac1595,11.0,0.4,0.01,196.0,0x89f951,0x7e54db,G1,0.0017419230122623659,0.1829368460825245
0xe2791a,10.0,0.1,0.02,98.0,0xacb37,0x34d5ed,G1,0.001534278912871276,0.19931954614801056
0x4ffdcd,10.0,0.36,0.01,196.0,0xfa45bb,0x672704,G1,0.0018691664098896927,0.17289759900179896
0x616fe9,20.0,0.1,0.01,196.0,0xe0f377,0xd6b6bb,G1,0.00268654578345856,0.10840801727921694
0xaee514,10.0,0.02,0.02,196.0,0x3bac1,0xb85eec,G1,0.0025564777969782123,0.11867011871565518
0x73420f,20.0,0.4,0.01,196.0,0x6bd8d4,0xa338e4,G1,0.0020067156615703797,0.16204524085088182
0x73ab29,20.0,0.02,0.01,98.0,0xe002ae,0x84d978,G1,0.0020211463537115996,0.16090668838644748
0xf3c0de,22.0,0.3,0.02,184.4020456,0xf54815,0x15666e,G1,0.002061424712175328,0.15772880725341054
0x5c317,20.0,0.33,0.01,196.0,0x435595,0x5f616c,G1,0.0022192862767202036,0.14527384864206055
0xae90ff,10.0,0.3,0.02,196.0,0x6183f0,0xfe38a7,G1,0.0019645572410061933,0.16537145508650444
0x62aceb,11.0,0.2,0.02,88.2,0x59433a,0x5cd7c2,G1,0.0010102096535868816,0.24066755224871314
0x304935,20.0,0.02,0.01,225.38027799999998,0x913340,0x9530c9,G1,0.002899258278266164,0.0916254310519496
0x97e9f0,10.0,0.1,0.02,98.0,0x5b9789,0xdc0f5d,G1,0.001534278912871276,0.19931954614801056
0x695335,10.0,0.02,0.01,98.0,0xd6b6bb,0x3a62ac,G1,0.0018378248222615532,0.17537038696540433
0x463ce,9.0,0.1,0.01,225.38027799999998,0x7adb27,0x82f469,G1,0.002449323671466377,0.1271243628005472
0xd8eb6b,10.0,0.2,0.02,107.8,0xa0e1d2,0x2d73b9,G1,0.001404761624763097,0.20953819859512407
0xf0290f,18.0,0.1,0.01,98.0,0xb439e0,0x728d1e,G1,0.0016814042383376303,0.1877116551160936
0x7bf28f,10.0,0.02,0.02,98.0,0x1bbe34,0x68dce9,G1,0.0017381167111700133,0.18323715555116726
0x1de39a,20.0,0.2,0.01,225.38027799999998,0x24350c,0x82f469,G1,0.002640016892244341,0.1120790528221363
0x209bae,10.0,0.1,0.01,98.0,0x7b690a,0xf322ba,G1,0.0016426214142106848,0.1907715416104724
0x1b1d71,20.0,0.1,0.01,98.0,0x5a869d,0xd57bc7,G1,0.0018411320762106729,0.1751094513084427
0x8f19c,10.0,0.2,0.02,98.0,0x79d2d7,0xf6ffa5,G1,0.0012229641671938328,0.2238816508230422
0x8a2a31,10.0,0.05,0.02,225.38027799999998,0x131e9f,0x8eda16,G1,0.002619556404707446,0.113693343964979
0xf426ba,11.0,0.3,0.01,98.0,0x8eda16,0x3909b5,G1,0.0009775419630940984,0.2432449670500237
0x7efbae,10.0,0.1,0.02,98.0,0x656f8d,0xec15d2,G1,0.001534278912871276,0.19931954614801056
0x1a7a2d,20.0,0.2,0.02,196.0,0xdc1d6a,0x58cbf,G1,0.002374414128432561,0.13303457445194694
0xa27e57,20.0,0.05,0.02,98.0,0x9530c9,0x7addba,G1,0.001763869711476845,0.18120529584000564
0x4c8fc4,22.0,0.05,0.01,196.0,0x8295de,0xec3f41,G1,0.002758383596950896,0.10274015888470207
0x298f7,20.0,0.02,0.01,196.0,0x6bd8d4,0xe2220,G1,0.002797990315778246,0.09961526876247227
0x675e18,20.0,0.4,0.02,98.0,0xbbd0ce,0xb5f9dc,G1,0.00043948739503000753,0.28569638576747225
0x5991b2,15.223774002011396,0.2,0.02,196.0,0xc28c75,0xc19be4,G1,0.002240936642623601,0.14356567849928498
0x81be29,20.0,0.02,0.02,107.8,0x896d9a,0x3d18c9,G1,0.001987909025771258,0.16352904643188002
0x152642,10.0,0.2,0.02,225.38027799999998,0x1bbe34,0x3179ad,G1,0.0023531920529991164,0.13470895334165675
0xea4414,20.0,0.22,0.02,98.0,0x283b90,0xef1de2,G1,0.0012677327625902589,0.22034949906489684
0x1eb98b,20.0,0.02,0.01,98.0,0x634b3,0xebc698,G1,0.0020211463537115996,0.16090668838644748
0xe00cf0,22.0,0.3,0.01,196.0,0x1c5e55,0x4714af,G1,0.0022974902616401172,0.13910371217959522
0xba3d62,10.0,0.3,0.01,98.0,0x5b9789,0x8cb0c8,G1,0.0009624151018006985,0.24443844585452
0x5223e6,9.0,0.2,0.02,196.0,0xf322ba,0x9fdb48,G1,0.0020513622000777657,0.1585227191347648
0xb896d9,20.0,0.02,0.01,88.2,0x4e3a06,0x1a9aa0,G1,0.0018485140739996206,0.1745270265922333
0xc68bcb,10.0,0.3,0.02,204.8911618,0xa8052e,0xbbe05e,G1,0.002014045030788712,0.1614669684226006
0x3e74d5,10.0,0.3,0.02,196.0,0x25880c,0x57508e,G1,0.0019645572410061933,0.16537145508650444
0x23bc50,11.0,0.4,0.01,98.0,0x45f477,0x58a440,G1,0.00047270314483698403,0.2830757301931811
0xeec79e,10.0,0.1,0.02,98.0,0x656f8d,0x514cae,G1,0.001534278912871276,0.19931954614801056
0xeb6dd6,9.0,0.4,0.02,196.0,0x4c3750,0xdad7c,G1,0.0013981855289885892,0.21005703927006547
0x780021,10.0,0.02,0.02,196.0,0xab81b6,0x24de1e,G1,0.0025564777969782123,0.11867011871565518
0xfbdb86,10.0,0.1,0.02,196.0,0x634b3,0xc01b89,G1,0.002424466057055224,0.12908557837294068
0x8a6c92,20.0,0.4,0.01,204.8911618,0x526352,0x634b3,G1,0.0020615532080037026,0.15771866919207336
0x307b20,18.0,0.02,0.02,196.0,0x134abc,0xab81b6,G1,0.0025575901848982605,0.11858235355544088
0xf1c6ae,20.0,0.2,0.01,98.0,0xb439e0,0x3f2ac9,G1,0.0015658833067761556,0.19682602329995733
0x775902,18.0,0.3,0.01,196.0,0x36a97f,0x6b46e4,G1,0.0021144062668748452,0.15354866959387356
0x5073ec,10.0,0.05,0.01,196.0,0xa2c86d,0xeed5e6,G1,0.002576111156897224,0.1171210862713232
0xc4007f,22.0,0.05,0.01,196.0,0xd177e3,0xec3f41,G1,0.002758383596950896,0.10274015888470207
0xe67851,10.0,0.3,0.02,225.38027799999998,0x873bf8,0xe47ba1,G1,0.0021132201056155947,0.15364225532155176
0x39411c,20.0,0.44,0.01,107.8,0xa32ecd,0x92c94d,G1,0.0007546915878651057,0.26082741156717465
0xe9729c,10.0,0.2,0.01,98.0,0xc6b566,0x68e4f4,G1,0.0013444572852404938,0.2142960891874557
0x1a03f1,10.0,0.05,0.02,98.0,0x5919dd,0xe098df,G1,0.0016656525654150157,0.18895443029620984
0xf7a583,10.0,0.1,0.02,88.2,0x1038e1,0x10c0fb,G1,0.0013364592324953191,0.2149271193954721
0x5bbcb9,20.0,0.1,0.02,196.0,0xd074d,0x3fee7f,G1,0.00256032756243006,0.11836637999683278
0x9f6541,10.0,0.1,0.02,196.0,0x9380ea,0xc28c75,G1,0.002424466057055224,0.12908557837294068
0xc02e0d,11.0,0.4,0.01,98.0,0xdfc92c,0xa249fa,G1,0.00047270314483698403,0.2830757301931811
0x760079,10.0,0.3,0.02,98.0,0xa283d7,0x3c4449,G1,0.0008241390379154418,0.2553481480204432
0x369a47,10.0,0.4,0.02,196.0,0x24de1e,0xa283d7,G1,0.001621786462764112,0.192415377199488
0x7ad794,20.0,0.1,0.01,225.38027799999998,0x10c0fb,0x54a8d0,G1,0.0027967523729061916,0.09971293995481798
0xa455e8,20.0,0.02,0.01,98.0,0xd561fc,0xa54872,G1,0.0020211463537115996,0.16090668838644748
0x9f079a,10.0,0.1,0.02,196.0,0xd1baf0,0x131e9f,G1,0.002424466057055224,0.12908557837294068
0x10093a,11.0,0.2,0.01,98.0,0x18e372,0x476e03,G1,0.0013578362719626957,0.2132405141564642
0x392233,22.0,0.1,0.01,196.0,0x69efbc,0xc28c75,G1,0.00268654578345856,0.10840801727921694
0x2db86,10.0,0.02,0.01,204.8911618,0x31d109,0xb40dd8,G1,0.0026550395780385663,0.11089379325412284
0xac0906,10.0,0.02,0.01,184.4020456,0x463d11,0xb75b7f,G1,0.0025717910026733424,0.11746193771422014
0xf1fcfa,20.0,0.3,0.01,98.0,0x37c4cc,0x67806f,G1,0.001212697937629594,0.22469163560107133
0xd6c98b,20.0,0.05,0.01,196.0,0x4e9eb4,0xda7b7,G1,0.002758383596950896,0.10274015888470207
0x801df4,10.0,0.1,0.02,107.8,0x5919dd,0x79697b,G1,0.0016961313317736585,0.1865497171881373
0xed319d,20.0,0.2,0.01,107.8,0x8a41b6,0x3ef6cb,G1,0.0017386579956021476,0.183194449302698
0x9e9120,20.0,0.02,0.01,196.0,0x7d7538,0xccb871,G1,0.002797990315778246,0.09961526876247227
0xe11651,10.0,0.22,0.02,98.0,0x207db1,0x8b09f6,G1,0.0011512613845808418,0.2295388555538971
0xa8fbda,10.0,0.3,0.02,196.0,0xb2630c,0x9721b8,G1,0.0019645572410061933,0.16537145508650444
0x1fcf10,22.0,0.4,0.02,98.0,0x868600,0xacb37,G1,0.00043948739503000753,0.28569638576747225
0x98250e,20.0,0.4,0.01,201.3521523397498,0xa338e4,0x9fdb48,G1,0.0020403060452331904,0.15939502742200914
0x22fc68,20.0,0.06,0.01,196.0,0xe5b4c8,0x728d1e,G1,0.002744623323792028,0.10382581664546656
0xe1a65d,18.0,0.2,0.01,98.0,0x18e372,0xf014be,G1,0.0013874769265711346,0.2109019263727578
0x9e0a83,10.0,0.3,0.02,196.0,0xfc0d62,0x947272,G1,0.0019645572410061933,0.16537145508650444
0x2ea3f6,20.0,0.2,0.01,98.0,0xebc698,0xab3a1d,G1,0.0015658833067761556,0.19682602329995733
0xde0527,20.0,0.3,0.01,196.0,0xb439e0,0x59e3d2,G1,0.0022974902616401172,0.13910371217959522
0x8de9f0,9.0,0.05,0.02,196.0,0x4c3750,0xe117f,G1,0.002363606178446959,0.13388729987711495
0x6f07da,10.0,0.1,0.02,196.0,0x7296e4,0xe2220,G1,0.002424466057055224,0.12908557837294068
0xbc5705,22.0,0.02,0.01,88.2,0xbbe05e,0x4e2bca,G1,0.0018485140739996206,0.1745270265922333
0x853780,20.0,0.4,0.02,196.0,0x913340,0x418d1d,G1,0.0018188055234019632,0.17687097123236026
0xd5cb5b,10.0,0.02,0.02,196.0,0x75415b,0xab81b6,G1,0.0025564777969782123,0.11867011871565518
0xa3ab0e,20.0,0.1,0.01,98.0,0x5a869d,0x78233d,G1,0.0018411320762106729,0.1751094513084427
0x336769,10.0,0.02,0.02,107.8,0xd50784,0x896d9a,G1,0.0018869098297170804,0.17149767901360516
0x84a134,20.0,0.2,0.02,98.0,0x37c4cc,0x209344,G1,0.0013369516270209862,0.2148882704618807
0xe7a719,10.0,0.2,0.01,196.0,0x798507,0x200336,G1,0.00230153162807445,0.13878485653022904
0x13e93f,20.0,0.1,0.01,196.0,0x84bbdc,0xccf345,G1,0.00268654578345856,0.10840801727921694
0x7046a2,10.0,0.02,0.01,204.8911618,0xb5f9dc,0x12341e,G1,0.0026550395780385663,0.11089379325412284
0xc9a812,22.0,0.05,0.01,98.0,0x16b1e5,0xe72982,G1,0.00195717035842961,0.16595426520259254
0x3a656b,25.0,0.02,0.01,88.2,0xe2013d,0xbd3486,G1,0.0018485140739996206,0.1745270265922333
0x56ace4,11.0,0.3,0.02,196.0,0x89c74f,0x7b71ce,G1,0.0019759979309833756,0.16446880775393868
0x258625,10.0,0.2,0.02,98.0,0x5e5a9a,0x34d5ed,G1,0.0012229641671938328,0.2238816508230422
0x56c8cd,10.0,0.3,0.02,196.0,0xb2630c,0xa80b60,G1,0.0019645572410061933,0.16537145508650444
0xf79f80,10.0,0.4,0.02,107.8,0xf0db06,0x79697b,G1,0.0005361283849294859,0.2780716068491325
0x2d7f3b,20.0,0.02,0.02,98.0,0x68dce9,0x49eefc,G1,0.0018336812081773146,0.17569730974783962
0x827c92,10.0,0.1,0.02,196.0,0x5b9789,0x2d73b9,G1,0.002424466057055224,0.12908557837294068
0xf73379,10.0,0.3,0.02,98.0,0xdd5bbd,0xb2a57,G1,0.0008241390379154418,0.2553481480204432
0xbfa1fb,10.0,0.2,0.02,196.0,0xcf77b0,0xa888c,G1,0.002222848881126295,0.14499276634977232
0x35c70a,20.0,0.05,0.01,196.0,0x71dfb9,0x990f56,G1,0.002758383596950896,0.10274015888470207
0x39b04c,20.0,0.02,0.01,196.0,0x7d7538,0x79d2d7,G1,0.002797990315778246,0.09961526876247227
0x71cb30,25.0,0.02,0.02,88.2,0x498d9,0xb74477,G1,0.0016451804850241183,0.1905696360918193
0xccf904,10.0,0.1,0.01,184.4020456,0xb28c95,0x2526d5,G1,0.0024410450372065622,0.12777753032338132
0xaa23e7,20.0,0.02,0.01,204.8911618,0xdb6fb9,0x200336,G1,0.0028317010060616896,0.09695556338421367
0x4a6354,11.0,0.02,0.01,98.0,0x1c6065,0xa8e5d2,G1,0.0018488977106336272,0.1744967584366368
0x2f02a5,10.0,0.1,0.02,184.4020456,0x43706a,0x463d11,G1,0.002368477938710948,0.13350292783172607
0xad9776,20.0,0.1,0.01,225.38027799999998,0xd074d,0x54a8d0,G1,0.0027967523729061916,0.09971293995481798
0x5717dc,20.0,0.02,0.01,196.0,0x9530c9,0x5ff8a7,G1,0.002797990315778246,0.09961526876247227
0xc61781,10.0,0.02,0.02,184.4020456,0xc86736,0x5f616c,G1,0.0025050071622696175,0.12273104783949665
0x531f96,10.0,0.27,0.02,225.38027799999998,0x68a679,0x229466,G1,0.002192008000537325,0.14742604953925958
0xd535ff,20.0,0.13361335944504918,0.02,107.8,0x86fc9b,0x896d9a,G1,0.0017182766465149008,0.1848024965816984
0xc057c9,9.0,0.3,0.02,196.0,0xa80b60,0x1b87cd,G1,0.0017704370010799323,0.1806871499542036
0x1c17f4,10.0,0.02,0.02,184.4020456,0x9721b8,0xc86736,G1,0.0025050071622696175,0.12273104783949665
0xd17e42,20.0,0.02,0.01,204.8911618,0x518a31,0xdfff04,G1,0.0028317010060616896,0.09695556338421367
0xe5ec0d,10.0,0.4,0.02,88.2,0x4db3ee,0x97c62d,G1,0.0,0.3203710536075513
0x9cc90f,20.0,0.3,0.02,196.0,0x84bbdc,0xb2630c,G1,0.002135905475194774,0.15185242547914235
0x96d56,20.0,0.02,0.01,204.8911618,0xa2c86d,0xb40dd8,G1,0.0028317010060616896,0.09695556338421367
0x7ba003,10.0,0.05,0.02,196.0,0x19ab31,0xab3a1d,G1,0.0025095477474830225,0.1223728048367283
0xc17716,20.0,0.02,0.01,98.0,0xa54872,0x4e3a06,G1,0.0020211463537115996,0.16090668838644748
0x474d70,10.0,0.02,0.02,196.0,0x39080e,0xb75b7f,G1,0.0025564777969782123,0.11867011871565518
0x59a542,18.0,0.05,0.01,196.0,0x36a97f,0xb00183,G1,0.0026215157459072943,0.11353875590157048
0xacbf36,10.0,0.4,0.02,196.0,0x52c374,0xbd3486,G1,0.001621786462764112,0.192415377199488
0xb1a92a,10.0,0.36,0.02,98.0,0x4fa70b,0x2819a1,G1,0.0005260754646014575,0.2788647619592429
0x775967,30.0,0.02,0.01,204.8911618,0xcae060,0x875089,G1,0.0028317010060616896,0.09695556338421367
0xbd0976,20.0,0.11,0.02,196.0,0xa4b32a,0x5e3e02,G1,0.002543601655558739,0.11968602026785248
0x5bd7ef,20.0,0.1,0.01,196.0,0x54a8d0,0x873bf8,G1,0.00268654578345856,0.10840801727921694
0x96f803,10.0,0.3,0.02,98.0,0xfc0d62,0xef1de2,G1,0.0008241390379154418,0.2553481480204432
0x1da1e,10.0,0.3,0.02,196.0,0xbd8dad,0xe117f,G1,0.0019645572410061933,0.16537145508650444
0x53eef9,10.0,0.18,0.02,196.0,0x262773,0x89cd22,G1,0.002267051937901339,0.14150523444664193
0xd36041,10.0,0.05,0.02,98.0,0xa2c86d,0x63f5aa,G1,0.0016656525654150157,0.18895443029620984
0xcc7307,20.0,0.02,0.01,98.0,0x692141,0xd561fc,G1,0.0020211463537115996,0.16090668838644748
0xbb48dc,20.0,0.09,0.01,98.0,0xeed5e6,0xbaeb28,G1,0.0018653527911798697,0.17319848581568087
0xd307b5,10.0,0.02,0.02,184.4020456,0x748b2c,0xc86736,G1,0.0025050071622696175,0.12273104783949665
0x1bfb66,11.0,0.02,0.02,98.0,0x72e8cf,0x1c6065,G1,0.0017460710320821309,0.1826095756964544
0xf78f22,20.0,0.1,0.01,196.0,0x82f469,0xd074d,G1,0.00268654578345856,0.10840801727921694
0xe20cd2,30.0,0.02,0.01,204.8911618,0x4f159f,0x763040,G1,0.0028317010060616896,0.09695556338421367
0xb59768,22.0,0.02,0.01,204.8911618,0x2bd089,0x92f06a,G1,0.0028317010060616896,0.09695556338421367
0x46dff4,10.0,0.02,0.02,225.38027799999998,0x7a883e,0x1bbe34,G1,0.002663157875366462,0.11025327599138647
0xf1f311,9.0,0.3,0.02,98.0,0xa80b60,0x31eb5b,G1,0.0006110611413893301,0.27215956370530303
0x9ddb4e,10.0,0.1,0.02,196.0,0xec15d2,0xc01b89,G1,0.002424466057055224,0.12908557837294068
0x9845ea,9.0,0.02,0.01,196.0,0x69efbc,0x84c38b,G1,0.002474236078381508,0.12515882421025365
0xc7b911,22.5,0.02,0.019465898664575623,204.8911618,0x634b3,0xd6d417,G1,0.002725297956273233,0.10535054911147032
0xbcc6b1,10.0,0.02,0.02,88.2,0x873bf8,0x6c5393,G1,0.001556258402516157,0.19758540880675945
0x240355,20.0,0.3,0.01,196.0,0xe2013d,0x89cd22,G1,0.0022974902616401172,0.13910371217959522
0xf222bb,10.0,0.2,0.02,196.0,0xfdc9dc,0x31f74c,G1,0.002222848881126295,0.14499276634977232
0x37c60e,30.0,0.02,0.01,196.0,0xa9a574,0x5f616c,G1,0.002797990315778246,0.09961526876247227
0x2406dd,10.0,0.02,0.02,98.0,0x4a5d4f,0xa9a574,G1,0.0017381167111700133,0.18323715555116726
0x6bdd8f,20.0,0.2,0.01,196.0,0x19ab31,0xc28c75,G1,0.0025161427976118354,0.12185246870151414
0x905f0f,20.0,0.05,0.01,107.8,0xa43802,0x878cd2,G1,0.0021028456916452175,0.15446077563072635
0xe4d1de,10.0,0.18,0.02,196.0,0x262773,0xb3d23f,G1,0.002267051937901339,0.14150523444664193
0x2ea2bf,11.0,0.4,0.02,196.0,0x31f74c,0x817cdc,G1,0.001634961363975533,0.1913759041031079
0x7531c0,10.0,0.02,0.02,98.0,0xce9a39,0xbe6e21,G1,0.0017381167111700133,0.18323715555116726
0x87260a,20.0,0.36,0.01,98.0,0x9423f4,0x71dfb9,G1,0.0009483285909482432,0.2455498431104099
0xca858d,20.0,0.02,0.01,98.0,0x8a41b6,0xd561fc,G1,0.0020211463537115996,0.16090668838644748
0x52b6b8,20.0,0.02,0.02,98.0,0xae79a,0x35c205,G1,0.0018336812081773146,0.17569730974783962
0x93ba4a,20.0,0.02,0.01,98.0,0x8295de,0xda3542,G1,0.0020211463537115996,0.16090668838644748
0xdaa351,20.0,0.02,0.013964634181964653,196.0,0x8a41b6,0xce5daa,G1,0.002754396333890763,0.1030547458871159
0xa41a1c,10.0,0.1,0.02,98.0,0x7296e4,0x514cae,G1,0.001534278912871276,0.19931954614801056
0x1d3cf3,11.0,0.02,0.011422719510018598,196.0,0xd69785,0xc28c75,G1,0.0026221930254111997,0.1134853199166062
0xd33813,10.0,0.05,0.01,98.0,0xdbb37a,0x59433a,G1,0.0017684323547743827,0.18084531249894967
0xc1cd3a,10.0,0.05,0.02,98.0,0x7addba,0x52c374,G1,0.0016656525654150157,0.18895443029620984
0x5fd1c4,9.0,0.02,0.01,196.0,0x9ef990,0x7e24be,G1,0.002474236078381508,0.12515882421025365
0xf405f7,9.0,0.2,0.01,98.0,0xbe2fb7,0x49887e,G1,0.0011431708052024744,0.2301771859263974
0xf59ea7,20.0,0.4218063910913085,0.02,196.0,0xa43802,0xfbe35e,G1,0.001735263498343325,0.18346226828059084
0x5a43af,10.0,0.2,0.02,184.4020456,0x3e543f,0x7ca59b,G1,0.0021599613590360914,0.14995446482946262
0x7b3376,20.0,0.05,0.01,98.0,0xbd3486,0xf014be,G1,0.00195717035842961,0.16595426520259254
0xb61825,20.0,0.18,0.01,196.0,0xf287bb,0x692141,G1,0.0025535228200712925,0.11890326042547728
0x5685e5,10.0,0.1,0.02,196.0,0xacb37,0xab81b6,G1,0.002424466057055224,0.12908557837294068
0x9b530f,10.0,0.4,0.02,184.4020456,0x31c174,0xb75b7f,G1,0.0015383303939631558,0.1989998924725924
0xe1996d,10.0,0.33,0.02,196.0,0x5e3e02,0xe26355,G1,0.0018722883985533008,0.17265128040168598
0x8e1771,18.0,0.2,0.01,196.0,0x18e372,0x1c4e1d,G1,0.0023548396467368287,0.13457896152337795
0xa17f54,30.0,0.02,0.01,204.8911618,0x12341e,0x3fee7f,G1,0.0028317010060616896,0.09695556338421367
0xbd6e5,20.0,0.05,0.01,196.0,0x1d4b1b,0x873bf8,G1,0.002758383596950896,0.10274015888470207
0xdda57a,20.0,0.02,0.01,98.0,0x8a41b6,0x872d4,G1,0.0020211463537115996,0.16090668838644748
0x8438a4,9.0,0.3,0.02,196.0,0xe78dc5,0xc01b89,G1,0.0017704370010799323,0.1806871499542036
0x6ae28b,20.0,0.3,0.01,196.0,0x4714af,0xd1baf0,G1,0.0022974902616401172,0.13910371217959522
0xa5bdab,20.0,0.02,0.01,98.0,0x302c1f,0xc1da42,G1,0.0020211463537115996,0.16090668838644748
0x16e9a1,10.0,0.3,0.02,98.0,0x97b0e6,0x9380ea,G1,0.0008241390379154418,0.2553481480204432
0xe9f7e1,25.0,0.02,0.01,204.8911618,0x23cdf3,0x763040,G1,0.0028317010060616896,0.09695556338421367
0xb39db6,27.0,0.02,0.01,204.8911618,0x763040,0x498d9,G1,0.0028317010060616896,0.09695556338421367
0x228da7,20.0,0.02,0.01,98.0,0x3fa182,0xbaeb28,G1,0.0020211463537115996,0.16090668838644748
0xb29160,10.0,0.3,0.02,225.38027799999998,0xee7bb7,0xe1e6bb,G1,0.0021132201056155947,0.15364225532155176
0x82b18d,10.0,0.4,0.02,98.0,0x3fee7f,0x209344,G1,0.0002948706501283407,0.2971063548593875
0xe581c2,18.0,0.02,0.01,98.0,0xaa30a4,0x84ba00,G1,0.0018737688872848483,0.17253447283089346
0x147534,10.0,0.05,0.02,225.38027799999998,0x118800,0x8eda16,G1,0.002619556404707446,0.113693343964979
0x294a6b,10.0,0.05,0.01,98.0,0x6c5393,0x334d5a,G1,0.0017684323547743827,0.18084531249894967
